averageRating	numVotes	tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
7,1	2135	tt0069049	movie	The Other Side of the Wind	The Other Side of the Wind	0	2018	\N	122	Comedy,Drama
7,7	23	tt0108549	movie	West from North Goes South	West from North Goes South	0	2004	\N	96	Comedy,Mystery
8,8	1452402	tt0120737	movie	The Lord of the Rings: The Fellowship of the Ring	The Lord of the Rings: The Fellowship of the Ring	0	2001	\N	178	Adventure,Drama,Fantasy
7,6	618365	tt0121766	movie	Star Wars: Episode III - Revenge of the Sith	Star Wars: Episode III - Revenge of the Sith	0	2005	\N	140	Action,Adventure,Fantasy
7,1	86647	tt0133240	movie	Treasure Planet	Treasure Planet	0	2002	\N	95	Adventure,Animation,Family
7,7	346981	tt0139654	movie	Training Day	Training Day	0	2001	\N	122	Crime,Drama,Thriller
7,3	620825	tt0145487	movie	Spider-Man	Spider-Man	0	2002	\N	121	Action,Adventure,Sci-Fi
7,1	148	tt0160275	movie	Final Solution	Final Solution	0	2001	\N	102	Action,Drama
7,4	105216	tt0162346	movie	Ghost World	Ghost World	0	2001	\N	111	Comedy,Drama
7,7	26721	tt0165832	movie	Interstate 60: Episodes of the Road	Interstate 60: Episodes of the Road	0	2002	\N	116	Adventure,Comedy,Drama
7,1	613	tt0166709	movie	Posthumous Memories	Memórias Póstumas	0	2001	\N	101	Comedy,Drama
8,0	282258	tt0166924	movie	Mulholland Dr.	Mulholland Dr.	0	2001	\N	147	Drama,Mystery,Thriller
8,9	1435743	tt0167260	movie	The Lord of the Rings: The Return of the King	The Lord of the Rings: The Return of the King	0	2003	\N	201	Action,Adventure,Drama
8,7	1297902	tt0167261	movie	The Lord of the Rings: The Two Towers	The Lord of the Rings: The Two Towers	0	2002	\N	179	Adventure,Drama,Fantasy
7,1	3059	tt0172543	movie	He Died with a Felafel in His Hand	He Died with a Felafel in His Hand	0	2001	\N	107	Comedy,Romance
7,2	117	tt0180894	movie	Odmazda	Odmazda	0	2001	\N	103	Drama,War
7,7	456812	tt0181689	movie	Minority Report	Minority Report	0	2002	\N	145	Action,Adventure,Crime
7,1	15	tt0184387	movie	Dead Man's Dream	Dead Man's Dream	0	2002	\N	100	Drama,Mystery
7,1	93	tt0191161	movie	Light Drops	O Gotejar da Luz	0	2002	\N	103	Drama
7,2	25	tt0193365	movie	Orphan	Orphan	0	2001	\N	99	Drama
7,1	27	tt0194704	movie	Birds of Passage	Birds of Passage	0	2001	\N	115	Action,Adventure,Crime
7,8	6870	tt0196069	movie	Samsara	Samsara	0	2001	\N	145	Adventure,Drama,Romance
8,1	710423	tt0198781	movie	Monsters, Inc.	Monsters, Inc.	0	2001	\N	92	Adventure,Animation,Comedy
7,3	163519	tt0200465	movie	The Bank Job	The Bank Job	0	2008	\N	111	Crime,Drama,Romance
7,3	57	tt0204352	movie	Greasewood Flat	Greasewood Flat	0	2003	\N	121	Comedy,Drama
7,1	25	tt0204382	movie	Home Sweet Hoboken	Home Sweet Hoboken	0	2001	\N	92	Comedy
7,9	415091	tt0206634	movie	Children of Men	Children of Men	0	2006	\N	109	Drama,Sci-Fi,Thriller
7,2	358	tt0206866	movie	King of Thieves	König der Diebe	0	2003	\N	101	Drama
7,2	5214	tt0206963	movie	My First Mister	My First Mister	0	2001	\N	109	Comedy,Drama,Romance
7,4	16207	tt0208990	movie	The Son's Room	La stanza del figlio	0	2001	\N	99	Drama
8,3	631833	tt0211915	movie	Amélie	Le fabuleux destin d'Amélie Poulain	0	2001	\N	122	Comedy,Romance
7,5	45988	tt0212712	movie	2046	2046	0	2004	\N	129	Drama,Romance,Sci-Fi
7,1	268729	tt0212720	movie	A.I. Artificial Intelligence	Artificial Intelligence: AI	0	2001	\N	146	Adventure,Drama,Sci-Fi
7,5	361344	tt0217505	movie	Gangs of New York	Gangs of New York	0	2002	\N	167	Crime,Drama
7,2	57	tt0218803	movie	500!	500!	0	2001	\N	92	Comedy
8,1	24	tt0222849	movie	Breathing Hard	Breathing Hard	0	2001	\N	93	Comedy,Drama
9,0	7	tt0230212	movie	The Final Journey	The Final Journey	0	2010	\N	120	Drama
7,6	306365	tt0230600	movie	The Others	The Others	0	2001	\N	101	Horror,Mystery,Thriller
7,6	4129	tt0231001	movie	The Zookeeper	The Zookeeper	0	2001	\N	108	Drama,War
7,2	138	tt0231782	movie	My Father Saved My Life	Mon père, il m'a sauvé la vie	0	2001	\N	115	Drama
7,1	817	tt0233230	movie	Trilogy: Three	Après la vie	0	2002	\N	124	Crime,Drama
7,8	7096	tt0233841	movie	Baran	Baran	0	2001	\N	94	Drama,Romance
8,3	11	tt0234084	movie	Last Mountain	Last Mountain	0	2005	\N	97	Drama,Fantasy
7,2	466834	tt0234215	movie	The Matrix Reloaded	The Matrix Reloaded	0	2003	\N	138	Action,Sci-Fi
7,2	28237	tt0235737	movie	The Salton Sea	The Salton Sea	0	2002	\N	103	Crime,Drama,Mystery
7,2	53	tt0236189	movie	Em & Me	Em & Me	0	2004	\N	94	Drama,Romance
7,2	50	tt0236461	movie	Maangamizi: The Ancient One	Maangamizi: The Ancient One	0	2001	\N	110	Drama
7,5	45	tt0237295	movie	Hall of Mirrors	Hall of Mirrors	0	2001	\N	106	Crime,Mystery,Thriller
7,1	57488	tt0237534	movie	Brotherhood of the Wolf	Le pacte des loups	0	2001	\N	142	Action,Adventure,Drama
7,5	290040	tt0238380	movie	Equilibrium	Equilibrium	0	2002	\N	107	Action,Drama,Sci-Fi
7,8	13483	tt0240200	movie	Water	Water	0	2005	\N	117	Drama,Romance
7,1	4399	tt0240419	movie	La Ciénaga	La Ciénaga	0	2001	\N	103	Comedy,Drama
7,8	462158	tt0240772	movie	Ocean's Eleven	Ocean's Eleven	0	2001	\N	116	Crime,Thriller
7,6	7	tt0241355	movie	Dark Voices	Dark Voices	0	2001	\N	93	Thriller
7,6	543833	tt0241527	movie	Harry Potter and the Sorcerer's Stone	Harry Potter and the Sorcerer's Stone	0	2001	\N	152	Adventure,Family,Fantasy
7,7	1488	tt0241663	movie	To the Left of the Father	Lavoura Arcaica	0	2001	\N	163	Drama
7,2	9095	tt0242587	movie	L.I.E.	L.I.E.	0	2001	\N	97	Crime,Drama
7,8	55828	tt0243017	movie	Waking Life	Waking Life	0	2001	\N	99	Animation,Drama,Fantasy
7,1	79	tt0243059	movie	Cahoots	Cahoots	0	2001	\N	108	Drama
7,6	95278	tt0243133	movie	The Man Who Wasn't There	The Man Who Wasn't There	0	2001	\N	116	Crime,Drama
7,1	9480	tt0243609	movie	To End All Wars	To End All Wars	0	2001	\N	125	Action,Drama,War
7,3	5157	tt0244479	movie	Dark Blue World	Tmavomodrý svet	0	2001	\N	112	Action,Drama,Romance
8,6	530801	tt0245429	movie	Spirited Away	Sen to Chihiro no kamikakushi	0	2001	\N	125	Adventure,Animation,Family
7,7	103155	tt0245574	movie	Y Tu Mamá También	Y tu mamá también	0	2001	\N	106	Adventure,Comedy,Drama
7,8	117164	tt0245844	movie	The Count of Monte Cristo	The Count of Monte Cristo	0	2002	\N	131	Action,Adventure,Drama
7,1	76	tt0246268	movie	Evagora's Vow	To tama	0	2001	\N	153	Drama
8,1	679851	tt0246578	movie	Donnie Darko	Donnie Darko	0	2001	\N	113	Drama,Sci-Fi,Thriller
7,1	21889	tt0246677	movie	Heaven	Heaven	0	2002	\N	97	Crime,Drama,Romance
7,3	7351	tt0246772	movie	Mostly Martha	Bella Martha	0	2001	\N	109	Comedy,Drama,Romance
7,2	33850	tt0247199	movie	The Believer	The Believer	0	2001	\N	98	Drama
7,1	2067	tt0247254	movie	The Code Conspiracy	The Code Conspiracy	0	2002	\N	97	Action,Mystery,Thriller
7,5	10	tt0247389	movie	Green Diggity Dog	Green Diggity Dog	0	2001	\N	97	Comedy,Crime,Romance
7,4	34903	tt0247425	movie	In the Bedroom	In the Bedroom	0	2001	\N	130	Crime,Drama
7,1	88882	tt0247745	movie	Super Troopers	Super Troopers	0	2001	\N	100	Comedy,Crime,Mystery
7,2	68	tt0248490	movie	El sueño del caimán	El sueño del caimán	0	2001	\N	102	Drama,Family
7,5	1243	tt0250125	movie	Under the Skin of the City	Zir-e poost-e shahr	0	2001	\N	92	Drama
7,7	85875	tt0250258	movie	The Experiment	Das Experiment	0	2001	\N	120	Drama,Thriller
7,1	112279	tt0251160	movie	John Q	John Q	0	2002	\N	116	Crime,Drama,Thriller
7,2	338	tt0251636	movie	Chico	Chico	0	2001	\N	112	Drama,War
7,4	1991	tt0252052	movie	An American Reunion	An American Reunion	0	2003	\N	93	Comedy,Drama,Romance
7,4	8836	tt0252684	movie	Manic	Manic	0	2001	\N	100	Drama
7,1	203	tt0253016	movie	Love Life	Love Life	0	2002	\N	95	Comedy,Romance
7,2	32485	tt0254455	movie	Sex and Lucía	Lucía y el sexo	0	2001	\N	128	Drama,Romance
7,1	18196	tt0254481	movie	Koi... Mil Gaya	Koi... Mil Gaya	0	2003	\N	171	Action,Drama,Romance
7,6	30	tt0255348	movie	March	March	0	2001	\N	92	Drama
7,1	71	tt0255637	movie	Terrorama!	Terrorama!	0	2001	\N	103	Comedy,Drama
7,4	1664	tt0255958	movie	Down House	Daun Haus	0	2001	\N	95	Comedy,Crime,Drama
7,5	55699	tt0256009	movie	The Devil's Backbone	El espinazo del diablo	0	2001	\N	106	Drama,Horror
7,7	223696	tt0257044	movie	Road to Perdition	Road to Perdition	0	2002	\N	117	Crime,Drama,Thriller
7,8	5500	tt0257290	movie	Glass Tiger	Üvegtigris	0	2001	\N	100	Comedy
7,2	115631	tt0257360	movie	About Schmidt	About Schmidt	0	2002	\N	125	Comedy,Drama
7,1	25665	tt0258068	movie	The Quiet American	The Quiet American	0	2002	\N	101	Drama,Mystery,Romance
7,1	174	tt0258413	movie	Amélia	Amélia	0	2001	\N	130	Comedy,Drama
7,9	464101	tt0258463	movie	The Bourne Identity	The Bourne Identity	0	2002	\N	119	Action,Mystery,Thriller
7,9	3280	tt0258490	movie	Khushi	Khushi	0	2001	\N	169	Drama,Romance
7,3	9991	tt0258760	movie	Lammbock	Lammbock	0	2001	\N	93	Comedy
7,6	50	tt0259354	movie	Migratory Bird	Hou niao	0	2001	\N	111	Comedy,Romance
7,3	17481	tt0259393	movie	Lantana	Lantana	0	2001	\N	121	Drama,Mystery,Romance
7,2	1255	tt0259440	movie	Beautiful Memories	Se souvenir des belles choses	0	2001	\N	110	Drama,Romance
7,1	9011	tt0259484	movie	Paid in Full	Paid in Full	0	2002	\N	97	Action,Crime,Drama
7,7	7	tt0259742	movie	X-Roads	Xin shi zi jie tou	0	2001	\N	104	Drama
7,3	422	tt0261184	movie	Come Look at Me	Prikhodi na menya posmotret	0	2001	\N	102	Comedy,Romance
7,5	45	tt0262700	movie	Posseteni ot gospoda	Posseteni ot gospoda	0	2001	\N	118	Drama
7,4	495	tt0264100	movie	Abandoned	Torzók	0	2001	\N	100	Drama
7,3	69526	tt0264616	movie	Frailty	Frailty	0	2001	\N	100	Crime,Drama,Thriller
7,3	3081	tt0264689	movie	Home Room	Home Room	0	2002	\N	133	Crime,Drama
7,5	41334	tt0264796	movie	Life as a House	Life as a House	0	2001	\N	125	Drama
7,1	2120	tt0265116	movie	Chaos	Chaos	0	2001	\N	109	Comedy,Crime,Drama
7,4	21701	tt0265343	movie	Monsoon Wedding	Monsoon Wedding	0	2001	\N	114	Comedy,Drama,Romance
7,6	239437	tt0265666	movie	The Royal Tenenbaums	The Royal Tenenbaums	0	2001	\N	110	Comedy,Drama
7,4	36	tt0265773	movie	The Socratic Method	The Socratic Method	0	2001	\N	104	Comedy,Romance
8,1	835869	tt0266543	movie	Finding Nemo	Finding Nemo	0	2003	\N	100	Adventure,Animation,Comedy
8,1	872302	tt0266697	movie	Kill Bill: Vol. 1	Kill Bill: Vol. 1	0	2003	\N	111	Action,Crime,Thriller
7,1	132607	tt0266987	movie	Spy Game	Spy Game	0	2001	\N	126	Action,Crime,Thriller
7,6	2188	tt0267363	movie	Chandni Bar	Chandni Bar	0	2001	\N	150	Crime,Drama
7,4	58	tt0267572	movie	What Are You Looking For	Quello che cerchi	0	2002	\N	99	Drama,Romance
7,7	161766	tt0268126	movie	Adaptation.	Adaptation.	0	2002	\N	115	Comedy,Drama
7,1	1050	tt0268200	movie	Brigham City	Brigham City	0	2001	\N	119	Crime,Drama,Mystery
7,1	9110	tt0268690	movie	Thirteen Conversations About One Thing	Thirteen Conversations About One Thing	0	2001	\N	104	Drama
8,0	48	tt0268909	movie	The Outcasts	Les aliénés	0	2001	\N	98	Crime,Thriller
7,3	4058	tt0269746	movie	What Time Is It There?	Ni na bian ji dian	0	2001	\N	116	Drama,Romance
7,3	149	tt0270035	movie	Cloud Above the River Ganges	Felhö a Gangesz felett	0	2002	\N	143	Drama
8,1	26878	tt0270053	movie	Vizontele	Vizontele	0	2001	\N	110	Comedy,Drama
7,2	1104	tt0271580	movie	Jet Boy	Jet Boy	0	2001	\N	99	Drama
7,4	57	tt0272123	movie	Heinrich der Säger	Heinrich der Säger	0	2001	\N	99	Action,Adventure,Comedy
7,4	164620	tt0272152	movie	K-PAX	K-PAX	0	2001	\N	120	Drama,Sci-Fi
7,2	36321	tt0272207	movie	Narc	Narc	0	2002	\N	105	Crime,Drama,Mystery
7,3	127941	tt0272338	movie	Punch-Drunk Love	Punch-Drunk Love	0	2002	\N	95	Comedy,Drama,Romance
7,5	3537	tt0273108	movie	The Beautiful Country	The Beautiful Country	0	2004	\N	137	Drama
7,5	1444	tt0273148	movie	The Officer's Ward	La chambre des officiers	0	2001	\N	135	Drama,Romance,War
7,2	1310	tt0273300	movie	Jump Tomorrow	Jump Tomorrow	0	2001	\N	97	Comedy,Drama,Romance
7,1	828	tt0273850	movie	My Brother Tom	My Brother Tom	0	2001	\N	105	Drama
7,4	12235	tt0274117	movie	Read My Lips	Sur mes lèvres	0	2001	\N	115	Crime,Drama,Romance
7,7	13	tt0274491	movie	The Experience Box	The Experience Box	0	2001	\N	99	Comedy,Drama
7,4	7798	tt0274497	movie	The Ignorant Fairies	Le fate ignoranti	0	2001	\N	106	Drama,Romance
7,6	114067	tt0274558	movie	The Hours	The Hours	0	2002	\N	110	Drama,Romance
7,1	267	tt0274993	movie	Nightshift	Trois huit	0	2001	\N	95	Drama
7,4	75	tt0275263	movie	Ciao America	Ciao America	0	2002	\N	100	Comedy,Drama,Romance
7,9	37703	tt0275277	movie	Cowboy Bebop: The Movie	Cowboy Bebop: Tengoku no tobira	0	2001	\N	115	Action,Animation,Crime
7,5	50291	tt0275491	movie	Bad Education	La mala educación	0	2004	\N	106	Crime,Drama
7,1	99	tt0275967	movie	Birthday	Birthday	0	2001	\N	95	Drama
7,3	27	tt0276134	movie	Finnlandia	Finnlandia	0	2001	\N	118	Drama
7,1	469	tt0276216	movie	The Days Between	In den Tag hinein	0	2001	\N	118	Drama
7,3	4061	tt0276501	movie	Beijing Bicycle	Shiqi sui de dan che	0	2001	\N	113	Drama
7,3	75	tt0276529	movie	Silent Storm	Stiller Sturm	0	2001	\N	93	Drama
7,7	1054	tt0276613	movie	Waiting for Godot	Waiting for Godot	0	2001	\N	120	Drama
7,2	2985	tt0276617	movie	The White Sound	Das weiße Rauschen	0	2001	\N	109	Drama
7,1	156886	tt0276751	movie	About a Boy	About a Boy	0	2002	\N	101	Comedy,Drama,Romance
7,1	1096	tt0276818	movie	Bungee Jumping of Their Own	Beonjijeompeureul hada	0	2001	\N	107	Drama,Romance
7,2	1032	tt0276820	movie	Berlin Is in Germany	Berlin Is in Germany	0	2001	\N	99	Drama
7,3	613	tt0276863	movie	Ten Days Without Love	El cielo abierto	0	2001	\N	110	Comedy,Romance
8,0	122290	tt0276919	movie	Dogville	Dogville	0	2003	\N	178	Crime,Drama
7,1	226	tt0276951	movie	Faat Kiné	Faat Kiné	0	2001	\N	120	Comedy,Drama
7,6	133548	tt0277027	movie	I Am Sam	I Am Sam	0	2001	\N	132	Drama
7,2	456	tt0277255	movie	The Profit	The Profit	0	2001	\N	128	Drama
7,4	5834	tt0277327	movie	As Far as My Feet Will Carry Me	So weit die Füße tragen	0	2001	\N	158	Action,Adventure,Drama
7,1	52	tt0277674	movie	Forever and Ever	Dei gau tin cheung	0	2001	\N	95	Drama
7,1	696	tt0277925	movie	The Hidden Half	Nimeh-ye penhan	0	2001	\N	103	Drama
7,1	43	tt0277975	movie	The Unfinished Song	Qateh-ye natamam	0	2001	\N	92	Drama
7,8	1816	tt0278006	movie	Killing Mad Dogs	Sagkoshi	0	2001	\N	135	Drama,Thriller
7,1	894	tt0278159	movie	Under the Moonlight	Zir-e noor-e maah	0	2001	\N	96	Drama
7,2	32	tt0278368	movie	Boran	Boran	0	2001	\N	99	Crime,Drama,Thriller
7,1	950	tt0278413	movie	Distance	Distance	0	2001	\N	132	Drama
7,2	247944	tt0278504	movie	Insomnia	Insomnia	0	2002	\N	118	Drama,Mystery,Thriller
7,1	35	tt0278976	movie	Big Time	Big Time	0	2001	\N	92	Comedy
7,4	4438	tt0279065	movie	Time Out	L'emploi du temps	0	2001	\N	134	Drama
7,3	448	tt0279074	movie	EvenHand	EvenHand	0	2002	\N	92	Drama
7,3	82	tt0279088	movie	Free	Free	0	2001	\N	96	Comedy,Drama,Romance
7,2	4159	tt0279112	movie	Godzilla, Mothra and King Ghidorah: Giant Monsters All-Out Attack	Gojira, Mosura, Kingu Gidorâ: Daikaijû sôkôgeki	0	2001	\N	105	Action,Adventure,Drama
7,7	52	tt0279683	movie	Pomegranate	Pomegranate	0	2005	\N	95	Drama
7,1	1400	tt0280381	movie	25 Watts	25 Watts	0	2001	\N	92	Comedy,Drama
7,1	8506	tt0280477	movie	Better Luck Tomorrow	Better Luck Tomorrow	0	2002	\N	101	Crime,Drama,Romance
7,2	10	tt0280550	movie	Chinpira	Chinpira	0	2001	\N	109	Crime,Drama,Romance
7,5	419	tt0280660	movie	Family	Familie	0	2001	\N	91	Drama
7,3	71723	tt0280707	movie	Gosford Park	Gosford Park	0	2001	\N	131	Comedy,Drama,Mystery
7,3	246	tt0280845	movie	Kondaveeti Simhasanam	Kondaveeti Simhasanam	0	2002	\N	180	Action,Drama
7,1	132	tt0281202	movie	Sladke sanje	Sladke sanje	0	2001	\N	110	Drama
7,4	183852	tt0281358	movie	A Walk to Remember	A Walk to Remember	0	2002	\N	101	Drama,Romance
7,1	217	tt0281615	movie	Turning Paige	Turning Paige	0	2001	\N	109	Drama
7,1	42313	tt0281686	movie	Bubba Ho-Tep	Bubba Ho-Tep	0	2002	\N	92	Comedy,Fantasy,Horror
7,4	4279	tt0281718	movie	Friend	Chingoo	0	2001	\N	113	Action,Crime,Drama
7,2	27738	tt0283139	movie	White Oleander	White Oleander	0	2002	\N	109	Drama
7,1	3837	tt0283283	movie	Millennium Mambo	Qianxi mànbo	0	2001	\N	119	Drama,Romance
8,0	41297	tt0283509	movie	No Man's Land	No Man's Land	0	2001	\N	98	Drama,War
7,2	92	tt0283572	movie	Riders	Riders	0	2001	\N	95	Drama
7,1	136	tt0283878	movie	Letter from the Mountain	Amida-do dayori	0	2002	\N	127	Drama
7,3	37147	tt0283900	movie	L'auberge espagnole	L'auberge espagnole	0	2002	\N	122	Comedy,Drama,Romance
7,1	8847	tt0284137	movie	Gadar: Ek Prem Katha	Gadar: Ek Prem Katha	0	2001	\N	170	Action,Drama,Romance
7,2	808	tt0284214	movie	Soft Shell Man	Un crabe dans la tête	0	2001	\N	102	Drama,Romance
7,4	6817	tt0284363	movie	I Served the King of England	Obsluhoval jsem anglického krále	0	2006	\N	113	Comedy,Drama,Romance
7,6	1095	tt0284595	movie	V avguste 44-go	V avguste 44-go	0	2001	\N	109	Action,Drama,Mystery
7,3	3073	tt0284815	movie	Address Unknown	Suchwiin bulmyeong	0	2001	\N	117	Drama,War
7,6	45	tt0284999	movie	Dattak	Dattak	0	2001	\N	125	Drama
7,1	144	tt0285086	movie	Farewell to Harry	Farewell to Harry	0	2002	\N	103	Drama
7,5	5957	tt0285441	movie	Atanarjuat: The Fast Runner	Atanarjuat	0	2001	\N	172	Drama
8,2	44	tt0285650	movie	Khoey Ho Tum Kahan	Khoey Ho Tum Kahan	0	2001	\N	130	Drama,Thriller
7,3	84	tt0285730	movie	Mirror Image	Ming dai zhui zhu	0	2001	\N	92	Drama
7,1	77300	tt0285742	movie	Monster's Ball	Monster's Ball	0	2001	\N	111	Drama,Romance
7,1	11692	tt0285861	movie	Owning Mahowny	Owning Mahowny	0	2003	\N	104	Crime,Drama,Thriller
7,3	66422	tt0286112	movie	Shaolin Soccer	Siu Lam juk kau	0	2001	\N	113	Action,Comedy,Fantasy
7,6	8982	tt0286261	movie	All or Nothing	All or Nothing	0	2002	\N	128	Drama
7,6	1648	tt0286476	movie	Autumn Spring	Babí léto	0	2001	\N	100	Comedy,Drama,Family
7,2	45	tt0286713	movie	The Immigrant Garden	The Immigrant Garden	0	2001	\N	104	Comedy,Drama,Family
7,2	81	tt0286916	movie	Quartet for Two	Rendan	0	2001	\N	104	Comedy,Drama,Family
7,5	14	tt0287147	movie	World Without Waves	World Without Waves	0	2004	\N	95	Drama,Romance
8,0	95246	tt0287467	movie	Talk to Her	Hable con ella	0	2002	\N	112	Drama,Mystery,Romance
7,2	2826	tt0287471	movie	Late Marriage	Hatuna Meuheret	0	2001	\N	102	Comedy,Drama,Romance
7,7	3941	tt0287803	movie	Fate	Yazgi	0	2001	\N	119	Drama
7,1	788	tt0288192	movie	Return to Innocence	Return to Innocence	0	2001	\N	110	Drama
7,7	3103	tt0288330	movie	Zelary	Zelary	0	2003	\N	150	Drama,Romance,War
7,9	11918	tt0288439	movie	Bang Bang You're Dead	Bang Bang You're Dead	0	2002	\N	93	Crime,Drama,Thriller
7,2	84	tt0288602	movie	Arregui, la noticia del día	Arregui, la noticia del día	0	2001	\N	103	Comedy,Drama
7,2	259	tt0288624	movie	A Place in the World	Mesto na zemle	0	2001	\N	126	Drama
7,1	93	tt0288719	movie	The Lost Steps	Los pasos perdidos	0	2001	\N	93	Drama
8,1	20	tt0288865	movie	Vengeance	Vengeance	0	2001	\N	144	Action,Crime,Drama
7,6	337687	tt0289043	movie	28 Days Later...	28 Days Later...	0	2002	\N	113	Drama,Horror,Sci-Fi
7,1	14	tt0289046	movie	Abakada... Ina	Abakada... Ina	0	2001	\N	108	Drama
7,7	5013	tt0289181	movie	Failan	Failan	0	2001	\N	115	Drama,Romance
7,5	290	tt0289756	movie	Bed of Procust	Patul lui Procust	0	2002	\N	118	Drama,Romance
7,2	226416	tt0289765	movie	Red Dragon	Red Dragon	0	2002	\N	124	Crime,Drama,Thriller
7,2	351	tt0289786	movie	Some Secrets	Výlet	0	2002	\N	100	Comedy,Drama
7,7	409200	tt0289879	movie	The Butterfly Effect	The Butterfly Effect	0	2004	\N	113	Sci-Fi,Thriller
7,6	99541	tt0289992	movie	The Life of David Gale	The Life of David Gale	0	2003	\N	130	Crime,Drama,Thriller
7,2	30	tt0290032	movie	Potestad	Potestad	0	2002	\N	98	Drama
7,4	21	tt0290068	movie	Calmness	Shantam	0	2001	\N	95	Drama
7,1	360	tt0290218	movie	Illusion	Illusion	0	2004	\N	106	Drama,Romance
7,5	2705	tt0290326	movie	Tum Bin...: Love Will Find a Way	Tum Bin...: Love Will Find a Way	0	2001	\N	158	Drama,Romance
7,5	466429	tt0290334	movie	X-Men 2	X2	0	2003	\N	134	Action,Adventure,Sci-Fi
7,1	5487	tt0290661	movie	Dog Days	Hundstage	0	2001	\N	121	Drama
7,7	63	tt0290669	movie	Inseguito	Inseguito	0	2002	\N	97	Sci-Fi,Thriller
7,4	102423	tt0290673	movie	Irreversible	Irréversible	0	2002	\N	97	Crime,Drama,Mystery
7,3	24	tt0290729	movie	Lola vende cá	Lola vende cá	0	2002	\N	93	Drama
7,1	422	tt0290841	movie	Wild Innocence	Sauvage innocence	0	2001	\N	123	Comedy,Drama
7,2	242	tt0290941	movie	The Last Supper or How Two Madmen Made a Film	Zadnja vecerja	0	2001	\N	94	Comedy,Romance
7,7	6249	tt0291003	movie	Behind the Sun	Abril Despedaçado	0	2001	\N	105	Drama
7,3	985	tt0291131	movie	The Devils	Les diables	0	2002	\N	105	Drama
7,7	8137	tt0291172	movie	The Son	Le fils	0	2002	\N	99	Drama,Mystery
7,8	11072	tt0291376	movie	Nayak: The Real Hero	Nayak: The Real Hero	0	2001	\N	187	Action,Drama,Thriller
7,6	14	tt0291407	movie	P.O.V	P.O.V	0	2001	\N	107	Horror,Thriller
7,1	73	tt0291530	movie	Larger Than Life	Tuhog	0	2001	\N	105	Drama
7,2	17523	tt0291579	movie	He Loves Me... He Loves Me Not	À la folie... pas du tout	0	2002	\N	92	Romance,Thriller
7,3	41	tt0291886	movie	Embun	Embun	0	2002	\N	135	Romance,War
7,5	4584	tt0291988	movie	Intimate Stories	Historias mínimas	0	2002	\N	92	Comedy,Drama
7,1	30	tt0292108	movie	Mila	Mila	0	2001	\N	116	Drama
7,2	169	tt0292171	movie	Whispering Sands	Pasir berbisik	0	2001	\N	106	Drama
7,4	4798	tt0292242	movie	Solino	Solino	0	2002	\N	124	Comedy,Drama
7,2	93	tt0292243	movie	Solitude	Solitude	0	2002	\N	99	Drama
7,5	2476	tt0292432	movie	Absolute Hundred	Apsolutnih sto	0	2001	\N	93	Action,Crime,Drama
7,6	80	tt0292483	movie	Crazy Jones	Crazy Jones	0	2002	\N	93	Comedy,Drama
8,2	59056	tt0292490	movie	Dil Chahta Hai	Dil Chahta Hai	0	2001	\N	183	Comedy,Drama,Romance
7,8	13406	tt0292542	movie	Son of the Bride	El hijo de la novia	0	2001	\N	123	Comedy,Drama
7,3	88818	tt0292963	movie	Before the Devil Knows You're Dead	Before the Devil Knows You're Dead	0	2007	\N	117	Crime,Drama,Thriller
7,6	15966	tt0293007	movie	Carandiru	Carandiru	0	2003	\N	145	Crime,Drama
7,5	19	tt0293107	movie	Conjugation	Dong ci bian wei	0	2001	\N	97	Drama,Romance
7,3	18648	tt0293416	movie	Metropolis	Metoroporisu	0	2001	\N	108	Adventure,Animation,Drama
8,1	28	tt0293538	movie	Radio	Radyo	0	2001	\N	95	Comedy,Thriller
8,1	41361	tt0293715	movie	My Sassy Girl	Yeopgijeogin geunyeo	0	2001	\N	123	Comedy,Drama,Romance
7,7	38	tt0293859	movie	Macbeth: The Comedy	Macbeth: The Comedy	0	2001	\N	91	Comedy
7,2	1596	tt0294264	movie	Aalavandhan	Aalavandhan	0	2001	\N	178	Action,Thriller
7,1	33	tt0294475	movie	Converging with Angels	Converging with Angels	0	2002	\N	158	Drama
7,1	406	tt0295116	movie	La loi du cochon	La loi du cochon	0	2001	\N	98	Action,Comedy,Thriller
7,2	64	tt0295145	movie	The Moonhunter	14 tula, songkram prachachon	0	2001	\N	107	Drama,War
7,7	23	tt0295171	movie	Anita, the Insect Hunter	Anita, la cazadora de insectos	0	2001	\N	93	Drama
7,2	1277	tt0295192	movie	One Fine Spring Day	Bomnaleun ganda	0	2001	\N	106	Drama,Romance
7,2	80	tt0295281	movie	Giraffes	Girafot	0	2001	\N	115	Action,Drama
7,4	469881	tt0295297	movie	Harry Potter and the Chamber of Secrets	Harry Potter and the Chamber of Secrets	0	2002	\N	161	Adventure,Family,Fantasy
7,3	2094	tt0295671	movie	L'uomo in più	L'uomo in più	0	2001	\N	100	Comedy,Drama
7,2	239	tt0295959	movie	Sons and Daughters	Figli/Hijos	0	2001	\N	92	Drama
7,1	47511	tt0296042	movie	Ichi the Killer	Koroshiya 1	0	2001	\N	129	Action,Comedy,Crime
8,0	12604	tt0296574	movie	Company	Company	0	2002	\N	155	Action,Crime,Drama
7,3	2106	tt0296658	movie	Take Care of My Cat	Go-yang-i-leul boo-tak-hae	0	2001	\N	112	Drama
