averageRating	numVotes	tconst	titleType	primaryTitle	originalTitle	isAdult	startYear	endYear	runtimeMinutes	genres
7,7	161	tt0111056	tvSeries	Gensomaden Saiyuki	Gensomaden Saiyuki	0	2000	2001	\N	Action,Adventure,Animation
8,3	12952	tt0160904	tvSeries	MI-5	Spooks	0	2002	2011	60	Drama,Thriller
8,0	70	tt0187621	tvSeries	Beast	Beast	0	2000	2001	29	Comedy
8,1	250	tt0188340	tvSeries	Kamen Rider Kuuga	Kamen Raidâ Kûga	0	2000	2001	\N	Action,Drama,Fantasy
7,3	48	tt0195896	tvSeries	M.Y.O.B.	M.Y.O.B.	0	2000	\N	30	Comedy
7,2	45	tt0196274	tvSeries	Nebbia in Val Padana	Nebbia in Val Padana	0	2000	\N	50	Comedy,Thriller
7,7	33	tt0199205	tvSeries	Connect with English	Connect with English	0	2007	\N	30	Drama
8,4	1272	tt0199421	tvSeries	Higher Ground	Higher Ground	0	2000	\N	60	Drama,Family
8,0	32	tt0202190	tvSeries	In a Land of Plenty	In a Land of Plenty	0	2001	\N	50	Drama
7,4	28230	tt0204993	tvSeries	Dark Angel	Dark Angel	0	2000	2002	60	Action,Drama,Mystery
7,6	5140	tt0205700	tvSeries	Titus	Titus	0	2000	2002	23	Comedy,Drama
7,7	12305	tt0206511	tvSeries	Even Stevens	Even Stevens	0	2000	2003	30	Comedy,Family
7,1	15	tt0207881	tvSeries	Daring & Grace: Teen Detectives	Daring & Grace: Teen Detectives	0	2000	\N	\N	Family,Mystery
8,2	85	tt0207888	tvSeries	High Hopes	High Hopes	0	2002	\N	30	Comedy,Crime
7,6	9	tt0207927	tvSeries	Talk to Me	Talk to Me	0	2000	\N	30	Comedy
7,5	129	tt0209557	tvSeries	Wonderland	Wonderland	0	2000	\N	50	Drama
7,7	404	tt0209665	tvSeries	Caitlin's Way	Caitlin's Way	0	2000	2002	\N	Drama
7,4	11256	tt0210413	tvSeries	Clerks	Clerks	0	2000	2001	22	Animation,Comedy
8,0	106681	tt0212671	tvSeries	Malcolm in the Middle	Malcolm in the Middle	0	2000	2006	22	Comedy,Family
7,5	803	tt0214354	tvSeries	Zoids	Kijû shinseiki Zoid	0	2001	\N	\N	Action,Animation,Fantasy
7,8	12	tt0215423	tvSeries	Introducing Gary Petty	Introducing Gary Petty	0	2000	\N	30	Comedy,Drama
7,5	65	tt0217196	tvSeries	Darüber lacht die Welt	Darüber lacht die Welt	0	2000	\N	\N	Comedy
7,3	43	tt0218750	tvSeries	Capitão Roby	Capitão Roby	0	2000	\N	\N	Drama
7,8	1361	tt0220178	tvSeries	Young Americans	Young Americans	0	2000	\N	60	Drama
7,6	2671	tt0220238	tvSeries	The Invisible Man	The Invisible Man	0	2000	2002	120	Comedy,Sci-Fi,Thriller
8,2	2642	tt0220261	tvSeries	Unit 1	Rejseholdet	0	2000	2004	75	Action,Crime,Drama
7,9	2437	tt0220906	tvSeries	Jack of All Trades	Jack of All Trades	0	2000	2000	30	Action,Adventure,Comedy
7,6	836	tt0221751	tvSeries	God, the Devil and Bob	God, the Devil and Bob	0	2000	2000	30	Animation,Comedy
7,6	13	tt0222564	tvSeries	De geheime dienst	De geheime dienst	0	2000	\N	\N	Drama,Thriller
7,2	13	tt0222589	tvSeries	Todo por amor	Todo por amor	0	2000	\N	\N	Drama
7,2	168	tt0224827	tvSeries	Friends Forever	Amigos X siempre	0	2000	\N	60	Adventure,Family
7,2	120	tt0227956	tvSeries	Strip Mall	Strip Mall	0	2000	2001	30	Comedy
7,5	440	tt0229132	tvSeries	Grizzly Tales for Gruesome Kids	Grizzly Tales for Gruesome Kids	0	2000	\N	56	Animation,Comedy,Family
8,2	264	tt0229898	tvSeries	Fortier	Fortier	0	2001	\N	40	Thriller
7,8	583	tt0229916	tvSeries	The Others	The Others	0	2000	\N	60	Drama,Horror,Mystery
8,6	1133	tt0229924	tvSeries	Raid	Raid	0	2000	\N	504	Crime,Drama
7,5	50	tt0231045	tvSeries	Siempre te amaré	Siempre te amaré	0	2000	\N	45	Drama,Romance
7,6	1218	tt0231048	tvSeries	That Peter Kay Thing	That Peter Kay Thing	0	2000	\N	30	Comedy
8,4	91	tt0233025	tvSeries	Crazy in Love	Locura de amor	0	2000	\N	45	Romance
7,3	34	tt0233050	tvSeries	Esplendor	Esplendor	0	2000	\N	45	Drama,Romance
7,3	103	tt0233052	tvSeries	Falcone	Falcone	0	2000	\N	60	Crime,Drama
7,2	279	tt0233092	tvSeries	Embrace Me Tightly	Abrázame muy fuerte	0	2000	2001	45	Drama,Romance
7,2	18	tt0233106	tvSeries	Les shadoks et le Big Blank	Les shadoks et le Big Blank	0	2000	\N	2	Animation,Comedy
7,4	156	tt0233491	tvSeries	Cover Me: Based on the True Life of an FBI Family	Cover Me: Based on the True Life of an FBI Family	0	2000	2001	60	Crime,Drama,Family
7,3	661	tt0235119	tvSeries	Casshern Sins	Casshern Sins	0	2008	\N	24	Action,Adventure,Animation
7,1	4622	tt0235911	tvSeries	As Told by Ginger	As Told by Ginger	0	2000	2006	30	Animation,Family
7,2	27589	tt0235918	tvSeries	The Fairly OddParents	The Fairly OddParents	0	2001	2017	30	Animation,Comedy,Family
8,7	1227	tt0235922	tvSeries	In de Gloria	In de Gloria	0	2000	2002	30	Comedy
8,3	17433	tt0235923	tvSeries	Invader ZIM	Invader ZIM	0	2001	2004	24	Animation,Comedy,Family
7,5	44	tt0235938	tvSeries	Noah Knows Best	Noah Knows Best	0	2000	\N	\N	Comedy
7,1	527	tt0235947	tvSeries	Taina	Taina	0	2001	2002	30	Comedy,Family
7,5	124	tt0236041	tvSeries	Bull	Bull	0	2000	\N	60	Drama
7,7	30	tt0236904	tvSeries	...Ystera, irthan oi melisses	...Ystera, irthan oi melisses	0	2000	2000	45	Drama
8,6	80	tt0236910	tvSeries	Mirai sentai Timeranger	Mirai sentai Timeranger	0	2000	2001	24	Action,Crime,Drama
8,6	39367	tt0237123	tvSeries	Coupling	Coupling	0	2000	2004	30	Comedy,Romance
7,1	370	tt0237971	tvSeries	Sincerely Yours in Cold Blood	Kylmäverisesti sinun	0	2000	2005	60	Crime,Drama
7,9	9	tt0237978	tvSeries	Olli, Tiere, Sensationen	Olli, Tiere, Sensationen	0	2000	\N	30	Comedy
8,2	2003	tt0237987	tvSeries	The Weekenders	The Weekenders	0	2000	2004	15	Animation,Comedy,Family
8,1	83753	tt0238784	tvSeries	Gilmore Girls	Gilmore Girls	0	2000	2007	44	Comedy,Drama
7,7	2257	tt0238793	tvSeries	Monarch of the Glen	Monarch of the Glen	0	2000	2005	60	Comedy,Drama,Romance
8,1	203	tt0238796	tvSeries	Perfect World	Perfect World	0	2000	2001	30	Comedy
8,4	365	tt0239174	tvSeries	In a Heartbeat	In a Heartbeat	0	2000	2001	60	Drama
7,8	232	tt0239330	tvSeries	Dead Last	Dead Last	0	2001	\N	60	Comedy,Drama,Fantasy
7,9	15	tt0240258	tvSeries	Big Meg, Little Meg	Big Meg, Little Meg	0	2000	2001	\N	Comedy,Family,Fantasy
7,5	105	tt0240886	tvSeries	Scénarios sur la drogue	Scénarios sur la drogue	0	2000	\N	113	Drama,Mystery
7,3	10	tt0241089	tvSeries	Aus gutem Haus	Aus gutem Haus	0	2000	\N	50	Family
7,2	70	tt0242208	tvSeries	Jardins Proibidos	Jardins Proibidos	0	2000	\N	\N	Drama
8,2	87	tt0242231	tvSeries	Romané	Romané	0	2000	\N	60	Comedy,Drama,Romance
7,9	4244	tt0242949	tvSeries	The Tick	The Tick	0	2001	2002	23	Action,Comedy,Sci-Fi
7,4	4506	tt0243069	tvSeries	The Lone Gunmen	The Lone Gunmen	0	2001	2001	45	Comedy,Drama,Mystery
7,5	270	tt0243183	tvSeries	Clocking Off	Clocking Off	0	2000	2003	55	Drama
7,4	908	tt0243694	tvSeries	Digimon Adventure 2	Dejimon adobenchâ 02	0	2000	2001	30	Action,Adventure,Animation
8,0	144	tt0243705	tvSeries	Hearts and Bones	Hearts and Bones	0	2000	\N	50	Drama
7,5	990	tt0243714	tvSeries	Lock, Stock...	Lock, Stock...	0	2000	\N	60	Comedy,Drama
7,2	12	tt0243729	tvSeries	The 7th Portal	The 7th Portal	0	2000	\N	\N	Action,Animation,Fantasy
7,1	240	tt0243732	tvSeries	Titans	Titans	0	2000	2001	60	Drama,Romance
7,1	180	tt0244325	tvSeries	First Love	Primer amor... a mil por hora	0	2000	2001	44	Romance
7,9	16	tt0244327	tvSeries	Wet & Waan	Wet & Waan	0	2000	2004	\N	Drama
7,6	33	tt0244342	tvSeries	Exposure	Exposure	0	2000	\N	60	Animation,Fantasy,Horror
7,6	21	tt0244348	tvSeries	Happy Hour	Happy Hour	0	2000	2001	30	Comedy
7,6	465	tt0244357	tvSeries	Pizza	Pizza	0	2000	2007	\N	Comedy
8,0	133	tt0244364	tvSeries	Spyder Games	Spyder Games	0	2001	\N	30	Drama
7,5	37807	tt0244365	tvSeries	Star Trek: Enterprise	Enterprise	0	2001	2005	60	Action,Adventure,Drama
7,3	170	tt0244627	tvSeries	Level 9	Level 9	0	2000	2001	60	Action,Drama,Sci-Fi
7,9	1467	tt0246395	tvSeries	Trigger Happy TV	Trigger Happy TV	0	2000	2003	30	Comedy
7,3	122	tt0247055	tvSeries	Without Motive	Without Motive	0	2000	\N	\N	Crime,Thriller
7,3	4927	tt0247081	tvSeries	Boston Public	Boston Public	0	2000	2004	60	Comedy,Drama
7,7	72117	tt0247082	tvSeries	CSI: Crime Scene Investigation	CSI: Crime Scene Investigation	0	2000	2015	60	Crime,Drama,Mystery
7,1	1216	tt0247087	tvSeries	The District	The District	0	2000	2004	44	Comedy,Crime,Drama
7,6	6125	tt0247091	tvSeries	Ed	Ed	0	2000	2004	60	Comedy,Drama
8,2	760	tt0247095	tvSeries	FreakyLinks	FreakyLinks	0	2000	2001	60	Horror,Mystery,Sci-Fi
7,1	563	tt0247097	tvSeries	The Fugitive	The Fugitive	0	2000	2001	60	Action,Drama
7,3	141	tt0247101	tvSeries	Gideon's Crossing	Gideon's Crossing	0	2000	2001	60	Drama
7,1	2840	tt0247102	tvSeries	Girlfriends	Girlfriends	0	2000	2008	30	Comedy
8,0	637	tt0247104	tvSeries	Grosse Pointe	Grosse Pointe	0	2000	2001	30	Comedy
7,5	81	tt0247108	tvSeries	The War Next Door	The War Next Door	0	2000	\N	30	Action,Comedy
7,2	85	tt0247110	tvSeries	Madigan Men	Madigan Men	0	2000	\N	30	Comedy
7,4	66	tt0247111	tvSeries	Manhattan, AZ	Manhattan, AZ	0	2000	\N	30	Comedy,Crime
8,0	751	tt0247119	tvSeries	Mysterious Ways	Mysterious Ways	0	2000	2002	60	Drama,Fantasy,Sci-Fi
7,6	696	tt0247120	tvSeries	Night Visions	Night Visions	0	2001	\N	43	Fantasy,Horror,Mystery
7,4	68	tt0247131	tvSeries	Russen	Russen	0	2000	\N	\N	Crime
7,2	290	tt0247135	tvSeries	The $treet	The $treet	0	2000	2001	60	Drama
7,3	366	tt0247136	tvSeries	That's Life	That's Life	0	2000	2002	60	Comedy,Drama
7,4	314	tt0247141	tvSeries	Tucker	Tucker	0	2000	2001	30	Comedy
7,4	47	tt0247142	tvSeries	Welcome to New York	Welcome to New York	0	2000	2001	30	Comedy
7,3	4057	tt0247729	tvSeries	Static Shock	Static Shock	0	2000	2004	30	Action,Adventure,Animation
7,9	8747	tt0247827	tvSeries	X-Men: Evolution	X-Men: Evolution	0	2000	2003	23	Action,Animation,Drama
7,5	177	tt0247890	tvSeries	Pobre diabla	Pobre diabla	0	2000	\N	44	Drama,Romance
8,3	1670	tt0247902	tvSeries	Yu-Gi-Oh! Duel Monsters	Yu-Gi-Oh!	0	2000	2004	\N	Action,Adventure,Animation
8,7	107355	tt0248654	tvSeries	Six Feet Under	Six Feet Under	0	2001	2005	55	Comedy,Drama
7,3	834	tt0248655	tvSeries	Soul Food	Soul Food	0	2000	2004	45	Drama
7,6	87	tt0249277	tvSeries	Baddiel & Skinner Unplanned	Baddiel & Skinner Unplanned	0	2000	\N	\N	Comedy
7,6	424	tt0249299	tvSeries	Family Ties	Laços de Família	0	2000	\N	45	Drama,Romance
7,1	15330	tt0249327	tvSeries	Yu-Gi-Oh!	Yu-Gi-Oh!	0	2000	2006	24	Action,Adventure,Animation
8,2	824	tt0250141	tvSeries	CardCaptors	CardCaptors	0	2000	\N	30	Animation,Family,Fantasy
7,6	14	tt0250851	tvSeries	Falkenswärds möbler	Falkenswärds möbler	0	2000	\N	\N	Comedy
8,1	75	tt0250859	tvSeries	Grass Roots	Grass Roots	0	2000	2003	50	Comedy
7,1	39	tt0250883	tvSeries	A Many Splintered Thing	A Many Splintered Thing	0	2000	\N	30	Comedy,Romance
7,4	41	tt0250922	tvSeries	Sit Down, Shut Up	Sit Down, Shut Up	0	2000	2001	25	Comedy
7,9	262	tt0251503	tvSeries	The Thorn and the Rose	O Cravo e a Rosa	0	2000	2001	60	Comedy,Drama,Romance
7,3	46	tt0252127	tvSeries	Burnside	Burnside	0	2000	\N	60	Crime,Drama
8,0	18	tt0252145	tvSeries	Live Through This	Live Through This	0	2000	\N	60	Drama
8,3	51	tt0254007	tvSeries	Belonging	Belonging	0	2000	\N	40	Drama
7,5	13169	tt0255734	tvSeries	Grounded for Life	Grounded for Life	0	2001	2005	22	Comedy
8,0	25	tt0256271	tvSeries	Pobre Pablo	Pobre Pablo	0	2000	2002	60	Drama,Romance
7,7	37	tt0256548	tvSeries	Brigadoon: Marin to Melan	Brigadoon: Marin to Melan	0	2000	\N	\N	Animation,Fantasy,Sci-Fi
8,0	5	tt0256559	tvSeries	The Things You Taught Me	Kimi ga oshiete kureta koto	0	2000	\N	60	Drama
7,1	11	tt0257306	tvSeries	Life as We Know It	Life as We Know It	0	2001	\N	\N	Comedy
7,6	7803	tt0257315	tvSeries	My Family	My Family	0	2000	2011	50	Comedy
8,0	94	tt0257316	tvSeries	My Uncle Silas	My Uncle Silas	0	2001	\N	140	Comedy,Drama,Family
8,2	5	tt0257328	tvSeries	El tío Alberto	El tío Alberto	0	2000	\N	\N	Drama,Romance
7,5	11	tt0258368	tvSeries	Por ese palpitar	Por ese palpitar	0	2000	\N	\N	Comedy,Drama
7,4	133	tt0258620	tvSeries	Going to California	Going to California	0	2001	2002	45	Drama
7,5	12	tt0259140	tvSeries	Hyaku-nen no monogatari	Hyaku-nen no monogatari	0	2001	\N	\N	Drama,Romance
7,4	16068	tt0259141	tvSeries	Jackie Chan Adventures	Jackie Chan Adventures	0	2000	2005	30	Action,Adventure,Animation
7,9	4325	tt0259733	tvSeries	Waking the Dead	Waking the Dead	0	2000	2011	100	Crime,Drama,Mystery
7,4	12	tt0259782	tvSeries	Die Komiker	Die Komiker	0	2000	\N	30	Comedy
7,6	145	tt0260596	tvSeries	100 Centre Street	100 Centre Street	0	2001	2002	60	Crime,Drama
8,2	4667	tt0260615	tvSeries	The Forsyte Saga	The Forsyte Saga	0	2002	\N	276	Drama,Romance
7,1	1213	tt0260653	tvSeries	Sheep in the Big City	Sheep in the Big City	0	2000	2002	30	Animation,Comedy
7,8	455	tt0260658	tvSeries	Time Gentlemen Please	Time Gentlemen Please	0	2000	2002	26	Comedy
7,1	570	tt0260662	tvSeries	The Zeta Project	The Zeta Project	0	2001	2003	30	Action,Animation,Sci-Fi
7,9	89	tt0261462	tvSeries	Attachments	Attachments	0	2000	2002	50	Drama
7,4	382	tt0261463	tvSeries	Ayashi no Ceres	Ayashi no Ceres	0	2000	\N	\N	Animation,Drama,Fantasy
7,1	34	tt0261943	tvSeries	Rauzán	Rauzán	0	2000	\N	45	Drama,Fantasy,Romance
8,5	47957	tt0262150	tvSeries	Black Books	Black Books	0	2000	2004	25	Comedy
7,5	35	tt0262179	tvSeries	Tag	Tag	0	2000	\N	\N	Drama
8,2	68	tt0262385	tvSeries	The Dream with Roy & H.G.	The Dream with Roy & H.G.	0	2000	\N	120	Comedy
8,3	17181	tt0262985	tvSeries	Queer as Folk	Queer as Folk	0	2000	2005	47	Drama,Romance
7,2	206	tt0262994	tvSeries	Thieves	Thieves	0	2001	\N	45	Crime,Drama,Romance
8,0	119	tt0264225	tvSeries	Big Kids	Big Kids	0	2000	\N	\N	Comedy,Family
8,7	82245	tt0264235	tvSeries	Curb Your Enthusiasm	Curb Your Enthusiasm	0	2000	\N	28	Comedy
7,6	22	tt0264242	tvSeries	Der Ermittler	Der Ermittler	0	2001	\N	60	Crime
7,6	205	tt0264246	tvSeries	Fat Friends	Fat Friends	0	2000	2005	48	Drama
7,8	36	tt0264273	tvSeries	Love Complex	Love Complex	0	2000	\N	\N	Drama,Romance
7,4	14	tt0264298	tvSeries	Shock Jock	Shock Jock	0	2001	2002	25	Comedy
8,2	94	tt0264316	tvSeries	Yamato nadeshiko	Yamato nadeshiko	0	2000	\N	54	Comedy,Drama,Romance
7,3	6	tt0264396	tvSeries	Basu sutoppu	Basu sutoppu	0	2000	\N	\N	Drama
7,7	145	tt0264634	tvSeries	Gary & Mike	Gary & Mike	0	2001	2001	30	Animation,Comedy
7,6	159	tt0265002	tvSeries	To trøtte typer	To trøtte typer	0	2000	\N	10	Animation,Comedy,Drama
8,1	28	tt0266138	tvSeries	Eugenie Sandler P.I.	Eugenie Sandler P.I.	0	2000	2000	25	Family
7,4	58	tt0266139	tvSeries	For Better or for Worse	For Better or for Worse	0	2000	\N	\N	Animation,Family
7,5	11	tt0267177	tvSeries	FBi	FBi	0	2000	\N	180	Family
7,3	7	tt0267178	tvSeries	Flipside	Flipside	0	2002	\N	30	Comedy
8,0	213	tt0267201	tvSeries	North Square	North Square	0	2000	\N	60	Drama
7,9	26	tt0268075	tvSeries	Eckhart	Eckhart	0	2002	\N	22	Animation,Family
7,4	1796	tt0268077	tvSeries	That's My Bush!	That's My Bush!	0	2001	2001	30	Comedy
7,3	54	tt0268081	tvSeries	El grupo	El grupo	0	2000	2001	\N	Drama
8,2	72	tt0268084	tvSeries	Hyakujuu Sentai Gaoranger	Hyakujû sentai Gaorenjâ	0	2001	2002	\N	Action,Adventure,Crime
7,6	1430	tt0268094	tvSeries	Special Unit 2	Special Unit 2	0	2001	2002	60	Action,Comedy,Drama
7,2	49	tt0268175	tvSeries	The Beast	The Beast	0	2001	\N	60	Drama
7,6	9	tt0270111	tvSeries	The Bob Downe Show	The Bob Downe Show	0	2000	2001	30	Comedy
7,2	9	tt0270728	tvSeries	¡Viva Vegas!	¡Viva Vegas!	0	2000	\N	30	Comedy
7,2	31	tt0270807	tvSeries	Street Legal	Street Legal	0	2000	\N	60	Crime,Drama
8,0	42	tt0271276	tvSeries	Amantes de Luna Llena	Amantes de Luna Llena	0	2000	2002	45	Comedy,Drama,Romance
7,2	199	tt0271278	tvSeries	Friends and Rivals	Amigas y rivales	0	2001	\N	45	Drama,Romance
7,5	95	tt0271295	tvSeries	In Deep	In Deep	0	2001	2003	\N	Crime,Drama,Mystery
7,9	396	tt0271320	tvSeries	TV Funhouse	TV Funhouse	0	2000	2001	30	Animation,Comedy,Fantasy
7,9	34	tt0271914	tvSeries	Love Is a Four-Letter Word	Love Is a Four-Letter Word	0	2001	2001	30	Drama
7,1	25	tt0271925	tvSeries	Pertsa ja Kilu	Pertsa ja Kilu	0	2000	\N	\N	Adventure,Crime,Family
7,6	2551	tt0272388	tvSeries	House of Mouse	House of Mouse	0	2001	2002	30	Animation,Comedy,Family
8,2	2451	tt0272397	tvSeries	Kath & Kim	Kath & Kim	0	2002	2007	26	Comedy
8,1	144	tt0272404	tvSeries	Paths to Freedom	Paths to Freedom	0	2000	2001	30	Comedy
7,5	74	tt0272697	tvSeries	Lenny Henry in Pieces	Lenny Henry in Pieces	0	2000	\N	30	Comedy
8,3	1687	tt0272980	tvSeries	The Job	The Job	0	2001	2002	30	Comedy,Crime
7,5	1785	tt0272993	tvSeries	Langt fra Las Vegas	Langt fra Las Vegas	0	2001	2003	25	Comedy,Drama
7,6	46	tt0272995	tvSeries	Mannen op de rand van een zenuwinzinking	Mannen op de rand van een zenuwinzinking	0	2001	\N	\N	Comedy
8,0	15610	tt0273028	tvSeries	Undeclared	Undeclared	0	2001	2003	22	Comedy
8,1	218	tt0273374	tvSeries	MythQuest	MythQuest	0	2001	\N	49	Adventure,Family,Fantasy
8,4	4625	tt0273379	tvSeries	Phoenix Nights	Phoenix Nights	0	2001	2002	25	Comedy
7,8	110	tt0273386	tvSeries	Seitsemän	Seitsemän	0	2001	\N	45	Comedy,Drama
8,0	23	tt0274252	tvSeries	Diseñador ambos sexos	Diseñador ambos sexos	0	2001	\N	30	Comedy,Romance
8,8	192	tt0274297	tvSeries	La vie, la vie	La vie, la vie	0	2001	\N	30	Drama
8,0	49	tt0275119	tvSeries	Adventures in Time	Aventuras en el tiempo	0	2001	\N	\N	Adventure,Drama,Family
7,2	48	tt0275127	tvSeries	Dolce Vita & Co	Dolce Vita & Co	0	2001	\N	450	Comedy,Family
8,6	34946	tt0275137	tvSeries	Justice League	Justice League	0	2001	2004	22	Action,Adventure,Animation
7,4	20362	tt0275140	tvSeries	Law & Order: Criminal Intent	Law & Order: Criminal Intent	0	2001	2011	60	Crime,Drama,Mystery
7,2	146	tt0275154	tvSeries	Stille waters	Stille waters	0	2001	2002	50	Drama,Mystery
7,4	675	tt0275520	tvSeries	The Mind of the Married Man	The Mind of the Married Man	0	2001	2002	30	Comedy
8,1	728	tt0275821	tvSeries	As If	As If	0	2001	2004	25	Comedy,Drama,Romance
7,6	792	tt0276650	tvSeries	The Book Group	The Book Group	0	2002	2003	24	Comedy,Drama
8,2	537	tt0276732	tvSeries	State of Grace	State of Grace	0	2001	2004	30	Comedy,Drama
7,6	99	tt0277471	tvSeries	Big Apple	Big Apple	0	2001	\N	60	Crime,Drama,Mystery
7,6	7	tt0277483	tvSeries	Gypsy Girl	Gypsy Girl	0	2001	\N	30	Drama
7,3	15	tt0277485	tvSeries	Idealnaya para	Idealnaya para	0	2001	\N	\N	Comedy,Crime
7,4	68	tt0277527	tvSeries	Krot	Krot	0	2001	\N	\N	Crime
7,3	63	tt0277536	tvSeries	World of Pub	World of Pub	0	2001	\N	30	Comedy
7,5	45	tt0278211	tvSeries	Knofje	Knofje	0	2002	2003	60	Family
7,1	274	tt0278231	tvSeries	Quads!	Quads!	0	2001	2002	30	Animation,Comedy
8,4	37969	tt0278238	tvSeries	Samurai Jack	Samurai Jack	0	2001	2017	25	Action,Adventure,Animation
7,1	3208	tt0278251	tvSeries	Two Pints of Lager and a Packet of Crisps	Two Pints of Lager and a Packet of Crisps	0	2001	2011	26	Comedy
7,8	26	tt0278486	tvSeries	Horace & Tina	Horace & Tina	0	2001	2001	30	Family,Fantasy
7,2	19374	tt0278866	tvSeries	Kim Possible	Kim Possible	0	2002	2007	30	Action,Adventure,Animation
7,9	6362	tt0278877	tvSeries	Sealab 2021	Sealab 2021	0	2000	2005	11	Animation,Comedy,Sci-Fi
7,1	1877	tt0279570	tvSeries	Love Hina	Rabu Hina	0	2000	\N	544	Animation,Comedy,Drama
7,6	28	tt0279571	tvSeries	María Belén	María Belén	0	2001	\N	\N	Drama,Family,Romance
7,5	106579	tt0279600	tvSeries	Smallville	Smallville	0	2001	2011	60	Adventure,Drama,Romance
8,0	291	tt0280123	tvSeries	SG	SG	0	2000	2002	\N	Action,Animation,Comedy
8,1	76	tt0280231	tvSeries	Attention Scum	Attention Scum	0	2001	\N	30	Comedy
7,7	1492	tt0280257	tvSeries	Greg the Bunny	Greg the Bunny	0	2002	2004	30	Comedy
7,7	97	tt0280259	tvSeries	Happiness	Happiness	0	2001	2003	30	Comedy
8,1	38	tt0280260	tvSeries	Short Cuts	Short Cuts	0	2002	2002	25	Family
7,3	146	tt0280269	tvSeries	Lee Evans: So What Now?	Lee Evans: So What Now?	0	2001	\N	30	Comedy
7,4	385	tt0280282	tvSeries	The Nightmare Room	The Nightmare Room	0	2001	2002	30	Family,Fantasy,Horror
7,9	423	tt0280287	tvSeries	Pasadena	Pasadena	0	2001	\N	60	Drama,Mystery,Romance
7,8	18	tt0280327	tvSeries	Stig Römer Live	Stig Römer Live	0	2001	\N	25	Animation,Comedy
7,9	2759	tt0280330	tvSeries	Teachers	Teachers	0	2001	2004	50	Comedy,Drama
7,5	67	tt0281371	tvSeries	Wilhelmina	Wilhelmina	0	2001	2001	50	Drama
7,8	58	tt0281414	tvSeries	Amantes del Desierto	Amantes del Desierto	0	2001	\N	44	Drama,Romance
7,1	28	tt0281415	tvSeries	Latin Love	Amor latino	0	2000	\N	60	Drama,Mystery,Romance
7,4	67	tt0281419	tvSeries	Belphégor	Belphégor	0	2001	\N	26	Action,Animation,Family
7,5	7902	tt0281432	tvSeries	The Dead Zone	The Dead Zone	0	2002	2007	60	Drama,Fantasy,Mystery
7,8	108	tt0281442	tvSeries	Fun at the Funeral Parlour	Fun at the Funeral Parlour	0	2001	2002	390	Adventure,Comedy,Crime
7,5	157	tt0281444	tvSeries	The Ghost Hunter	The Ghost Hunter	0	2000	2002	25	Comedy,Drama,Fantasy
7,6	684	tt0281447	tvSeries	Big Family	A Grande Família	0	2001	2014	30	Comedy
7,5	46	tt0281448	tvSeries	Head Start	Head Start	0	2001	2001	45	Adventure,Comedy,Drama
8,7	75	tt0281455	tvSeries	Julia & Jacques Cooking at Home	Julia & Jacques Cooking at Home	0	2000	\N	\N	Family
7,6	38	tt0281461	tvSeries	Love Revolution	Rabu reboryûshon	0	2001	\N	\N	Drama,Romance
8,9	4108	tt0281491	tvSeries	Still Game	Still Game	0	2002	\N	30	Comedy
7,8	13	tt0281513	tvSeries	Velvet Soup	Velvet Soup	0	2001	\N	30	Comedy
7,7	1172	tt0281524	tvSeries	Wolf Lake	Wolf Lake	0	2001	2002	60	Horror
8,1	28	tt0282288	tvSeries	Bronski & Bernstein	Bronski & Bernstein	0	2001	\N	50	Comedy,Crime
7,5	228	tt0282289	tvSeries	When You Are Mine	Cuando seas mía	0	2001	2002	45	Drama
7,5	402	tt0282323	tvSeries	Put on Francella	Poné a Francella	0	2001	2002	60	Comedy,Romance
7,9	8	tt0283196	tvSeries	Love Story	Love Story	0	2001	\N	\N	Comedy,Romance
8,2	1384	tt0283205	tvSeries	A Nero Wolfe Mystery	A Nero Wolfe Mystery	0	2001	2002	46	Action,Drama,Mystery
8,1	1558	tt0283217	tvSeries	S' agapo - M' agapas	S' agapo - M' agapas	0	2000	\N	25	Comedy
7,3	166	tt0283280	tvSeries	The Cazalets	The Cazalets	0	2001	\N	\N	Drama,War
7,6	79	tt0283735	tvSeries	Harold and the Purple Crayon	Harold and the Purple Crayon	0	2001	\N	\N	Animation,Family,Fantasy
8,1	11	tt0283749	tvSeries	Juan Joyita quiere ser Caballero	Juan Joyita quiere ser Caballero	0	2001	\N	\N	Drama
8,2	339	tt0283760	tvSeries	Marion & Geoff	Marion & Geoff	0	2000	2003	30	Comedy,Drama
7,7	152	tt0283770	tvSeries	Pedro el escamoso	Pedro el escamoso	0	2001	\N	60	Drama
7,3	47	tt0283805	tvSeries	The Toy Castle	The Toy Castle	0	2000	2003	22	Family
7,9	7	tt0284723	tvSeries	O Direito de Nascer	O Direito de Nascer	0	2001	\N	\N	Drama
8,0	33	tt0284758	tvSeries	Los Dos Bros	Los Dos Bros	0	2001	\N	30	Comedy
8,1	86	tt0284764	tvSeries	Night & Day	Night & Day	0	2001	2003	25	Drama
7,2	1548	tt0284770	tvSeries	One on One	One on One	0	2001	2006	30	Comedy
8,4	160971	tt0285331	tvSeries	24	24	0	2001	2010	44	Action,Crime,Drama
7,4	554	tt0285332	tvSeries	The Agency	The Agency	0	2001	2003	60	Drama,Thriller
7,6	41343	tt0285333	tvSeries	Alias	Alias	0	2001	2006	42	Action,Drama,Mystery
